2010-08-23,65.5
2010-08-24,62.5
2010-08-25,60.0
2010-08-26,61.0
2010-08-27,61.0
2010-08-30,62.0
2010-08-31,63.0
2010-09-01,63.0
2010-09-02,
2010-09-03,
2010-09-06,63.0
2010-09-07,61.5
2010-09-08,59.5
2010-09-09,62.0
2010-09-10,60.5
2010-09-13,60.5
2010-09-14,58.0
2010-09-15,56.0
2010-09-16,56.5
2010-09-17,57.0
2010-09-20,57.5
2010-09-21,55.0
2010-09-22,55.0
2010-09-23,55.5
2010-09-24,56.5
2010-09-27,57.5
2010-09-28,60.0
2010-09-29,61.5
2010-09-30,61.0
2010-10-01,59.0
2010-10-04,59.0
2010-10-05,61.0
2010-10-06,64.0
2010-10-07,65.0
2010-10-08,65.5
2010-10-11,65.5
2010-10-12,65.0
2010-10-13,65.0
2010-10-14,66.5
2010-10-15,64.5
2010-10-18,63.0
2010-10-19,65.0
2010-10-20,63.5
2010-10-21,65.0
2010-10-22,66.0
2010-10-25,69.0
2010-10-26,70.0
2010-10-27,68.0
2010-10-28,67.5
2010-10-29,67.5
2010-11-01,67.5
2010-11-02,67.5
2010-11-03,68.0
2010-11-04,69.5
2010-11-05,71.5
2010-11-08,75.0
2010-11-09,74.5
2010-11-10,74.0
2010-11-11,75.0
2010-11-12,73.0
2010-11-15,72.5
2010-11-16,72.0
2010-11-17,72.5
2010-11-18,72.5
2010-11-19,73.5
2010-11-22,73.5
2010-11-23,77.0
2010-11-24,78.5
2010-11-25,79.0
2010-11-26,79.0
2010-11-29,81.0
2010-11-30,81.0
2010-12-01,80.5
2010-12-02,80.5
2010-12-03,80.5
2010-12-06,82.0
2010-12-07,86.0
2010-12-08,89.0
2010-12-09,90.0
2010-12-10,94.5
2010-12-13,99.0
2010-12-14,103.0
2010-12-15,107.0
2010-12-16,102.0
2010-12-17,97.0
2010-12-20,92.5
2010-12-21,92.5
2010-12-22,93.0
2010-12-23,91.0
2010-12-24,90.0
2010-12-27,89.0
2010-12-28,91.0
2010-12-29,94.0
2010-12-30,96.0
2010-12-31,97.5
2011-01-03,
2011-01-04,96.5
2011-01-05,96.5
2011-01-06,96.0
2011-01-07,95.5
2011-01-10,96.5
2011-01-11,96.5
2011-01-12,96.0
2011-01-13,98.5
2011-01-14,96.0
2011-01-17,95.0
2011-01-18,91.0
2011-01-19,90.5
2011-01-20,90.5
2011-01-21,90.0
2011-01-24,88.0
2011-01-25,91.0
2011-01-26,90.0
2011-01-27,90.0
2011-01-28,94.5
2011-01-31,
2011-02-01,
2011-02-02,
2011-02-03,
2011-02-04,
2011-02-07,
2011-02-08,97.0
2011-02-09,99.0
2011-02-10,99.0
2011-02-11,101.0
2011-02-14,106.0
2011-02-15,109.0
2011-02-16,109.0
2011-02-17,104.0
2011-02-18,105.0
2011-02-21,101.0
2011-02-22,99.0
2011-02-23,103.0
2011-02-24,105.0
2011-02-25,108.0
2011-02-28,107.0
2011-03-01,111.0
2011-03-02,116.0
2011-03-03,120.0
2011-03-04,124.0
2011-03-07,128.0
2011-03-08,129.0
2011-03-09,126.0
2011-03-10,124.0
2011-03-11,130.0
2011-03-14,125.0
2011-03-15,119.0
2011-03-16,116.0
2011-03-17,118.0
2011-03-18,117.0
2011-03-21,121.0
2011-03-22,116.0
2011-03-23,120.0
2011-03-24,123.0
2011-03-25,120.0
2011-03-28,122.0
2011-03-29,125.0
2011-03-30,131.0
2011-03-31,131.0
2011-04-01,131.0
2011-04-04,130.0
2011-04-05,131.0
2011-04-06,131.0
2011-04-07,133.0
2011-04-08,134.0
2011-04-11,
2011-04-12,
2011-04-13,135.0
2011-04-14,135.0
2011-04-15,134.0
2011-04-18,133.0
2011-04-19,134.0
2011-04-20,135.0
2011-04-21,136.0
2011-04-22,134.0
2011-04-25,132.0
2011-04-26,128.0
2011-04-27,134.0
2011-04-28,133.0
2011-04-29,134.0
2011-05-02,
2011-05-03,
2011-05-04,134.0
2011-05-05,134.0
2011-05-06,132.0
2011-05-09,131.0
2011-05-10,132.0
2011-05-11,132.0
2011-05-12,132.0
2011-05-13,130.0
2011-05-16,124.0
2011-05-17,118.0
2011-05-18,113.0
2011-05-19,108.0
2011-05-20,109.0
2011-05-23,107.0
2011-05-24,102.0
2011-05-25,97.0
2011-05-26,97.0
2011-05-27,101.0
2011-05-30,106.0
2011-05-31,111.0
2011-06-01,116.0
2011-06-02,121.0
2011-06-03,121.0
2011-06-06,115.0
2011-06-07,110.0
2011-06-08,110.0
2011-06-09,113.0
2011-06-10,113.0
2011-06-13,118.0
2011-06-14,123.0
2011-06-15,129.0
2011-06-16,129.0
2011-06-17,135.0
2011-06-20,129.0
2011-06-21,132.0
2011-06-22,126.0
2011-06-23,130.0
2011-06-24,130.0
2011-06-27,134.0
2011-06-28,134.0
2011-06-29,134.0
2011-06-30,137.0
2011-07-01,133.0
2011-07-04,133.0
2011-07-05,133.0
2011-07-06,134.0
2011-07-07,136.0
2011-07-08,134.0
2011-07-11,133.0
2011-07-12,130.0
2011-07-13,126.0
2011-07-14,121.0
2011-07-15,119.0
2011-07-18,124.0
2011-07-19,122.0
2011-07-20,122.0
2011-07-21,121.0
2011-07-22,116.0
2011-07-25,117.0
2011-07-26,121.0
2011-07-27,122.0
2011-07-28,120.0
2011-07-29,115.0
2011-08-01,113.0
2011-08-02,108.0
2011-08-03,105.0
2011-08-04,100.0
2011-08-05,104.0
2011-08-08,104.0
2011-08-09,106.0
2011-08-10,101.0
2011-08-11,101.0
2011-08-12,101.0
2011-08-15,103.0
2011-08-16,103.0
2011-08-17,103.0
2011-08-18,108.0
2011-08-19,106.0
2011-08-22,108.0
2011-08-23,106.0
2011-08-24,101.0
2011-08-25,105.0
2011-08-26,107.0
2011-08-29,108.0
2011-08-30,113.0
2011-08-31,118.0
2011-09-01,123.0
2011-09-02,
2011-09-05,119.0
2011-09-06,116.0
2011-09-07,116.0
2011-09-08,118.0
2011-09-09,122.0
2011-09-12,116.0
2011-09-13,111.0
2011-09-14,107.0
2011-09-15,107.0
2011-09-16,102.0
2011-09-19,103.0
2011-09-20,107.0
2011-09-21,105.0
2011-09-22,104.0
2011-09-23,101.0
2011-09-26,101.0
2011-09-27,100.0
2011-09-28,99.0
2011-09-29,100.0
2011-09-30,100.0
2011-10-03,97.5
2011-10-04,94.5
2011-10-05,92.5
2011-10-06,94.0
2011-10-07,92.5
2011-10-10,95.5
2011-10-11,94.0
2011-10-12,92.5
2011-10-13,93.0
2011-10-14,93.5
2011-10-17,93.5
2011-10-18,91.5
2011-10-19,88.0
2011-10-20,87.5
2011-10-21,90.0
2011-10-24,91.0
2011-10-25,90.5
2011-10-26,92.0
2011-10-27,92.0
2011-10-28,93.5
2011-10-31,93.5
2011-11-01,91.0
2011-11-02,88.5
2011-11-03,89.5
2011-11-04,89.5
2011-11-07,90.0
2011-11-08,90.0
2011-11-09,89.5
2011-11-10,89.5
2011-11-11,89.5
2011-11-14,85.5
2011-11-15,81.5
2011-11-16,82.5
2011-11-17,83.5
2011-11-18,82.0
2011-11-21,81.0
2011-11-22,82.0
2011-11-23,84.0
2011-11-24,80.0
2011-11-25,82.0
2011-11-28,82.5
2011-11-29,83.5
2011-11-30,83.5
2011-12-01,84.5
2011-12-02,87.5
2011-12-05,91.5
2011-12-06,91.5
2011-12-07,91.0
2011-12-08,86.5
2011-12-09,85.0
2011-12-12,86.0
2011-12-13,90.0
2011-12-14,94.5
2011-12-15,99.0
2011-12-16,97.0
2011-12-19,94.5
2011-12-20,95.0
2011-12-21,99.5
2011-12-22,104.0
2011-12-23,101.0
2011-12-26,100.0
2011-12-27,99.0
2011-12-28,100.0
2011-12-29,99.0
2011-12-30,99.5
2012-01-02,
2012-01-03,98.5
2012-01-04,99.0
2012-01-05,94.5
2012-01-06,94.0
2012-01-09,98.5
2012-01-10,98.5
2012-01-11,95.5
2012-01-12,95.5
2012-01-13,96.5
2012-01-16,94.0
2012-01-17,98.0
2012-01-18,99.5
2012-01-19,104.0
2012-01-20,103.0
2012-01-23,
2012-01-24,
2012-01-25,
2012-01-26,
2012-01-27,
2012-01-30,108.0
2012-01-31,109.0
2012-02-01,113.0
2012-02-02,114.0
2012-02-03,114.0
2012-02-06,118.0
2012-02-07,117.0
2012-02-08,117.0
2012-02-09,117.0
2012-02-10,116.0
2012-02-13,111.0
2012-02-14,115.0
2012-02-15,115.0
2012-02-16,115.0
2012-02-17,114.0
2012-02-20,113.0
2012-02-21,113.0
2012-02-22,115.0
2012-02-23,115.0
2012-02-24,112.0
2012-02-27,110.0
2012-02-28,110.0
2012-02-29,105.0
2012-03-01,100.0
2012-03-02,105.0
2012-03-05,110.0
2012-03-06,107.0
2012-03-07,106.0
2012-03-08,105.0
2012-03-09,108.0
2012-03-12,106.0
2012-03-13,101.0
2012-03-14,105.0
2012-03-15,100.0
2012-03-16,98.0
2012-03-19,98.0
2012-03-20,100.0
2012-03-21,100.0
2012-03-22,100.0
2012-03-23,103.0
2012-03-26,107.0
2012-03-27,102.0
2012-03-28,97.0
2012-03-29,94.5
2012-03-30,96.0
2012-04-02,
2012-04-03,96.0
2012-04-04,93.0
2012-04-05,93.0
2012-04-06,94.0
2012-04-09,93.0
2012-04-10,92.0
2012-04-11,94.5
2012-04-12,95.5
2012-04-13,95.0
2012-04-16,97.5
2012-04-17,99.0
2012-04-18,99.5
2012-04-19,99.0
2012-04-20,98.5
2012-04-23,99.0
2012-04-24,99.0
2012-04-25,99.0
2012-04-26,100.0
2012-04-27,101.0
2012-04-30,
2012-05-01,
2012-05-02,102.0
2012-05-03,102.0
2012-05-04,104.0
2012-05-07,104.0
2012-05-08,104.0
2012-05-09,103.0
2012-05-10,103.0
2012-05-11,102.0
2012-05-14,102.0
2012-05-15,100.0
2012-05-16,99.5
2012-05-17,99.5
2012-05-18,99.0
2012-05-21,101.0
2012-05-22,103.0
2012-05-23,102.0
2012-05-24,101.0
2012-05-25,102.0
2012-05-28,103.0
2012-05-29,104.0
2012-05-30,105.0
2012-05-31,103.0
2012-06-01,103.0
2012-06-04,81.0
2012-06-05,81.0
2012-06-06,83.0
2012-06-07,84.0
2012-06-08,84.0
2012-06-11,84.0
2012-06-12,83.5
2012-06-13,83.5
2012-06-14,83.0
2012-06-15,82.5
2012-06-18,82.5
2012-06-19,82.0
2012-06-20,82.0
2012-06-21,82.5
2012-06-22,81.0
2012-06-25,85.0
2012-06-26,85.0
2012-06-27,85.0
2012-06-28,84.5
2012-06-29,84.0
2012-07-02,82.0
2012-07-03,81.0
2012-07-04,81.0
2012-07-05,81.0
2012-07-06,80.5
2012-07-09,79.0
2012-07-10,78.5
2012-07-11,77.5
2012-07-12,77.5
2012-07-13,80.0
2012-07-16,79.0
2012-07-17,79.0
2012-07-18,78.5
2012-07-19,79.0
2012-07-20,78.5
2012-07-23,78.0
2012-07-24,77.0
2012-07-25,77.0
2012-07-26,77.0
2012-07-27,77.5
2012-07-30,77.5
2012-07-31,77.0
2012-08-01,76.5
2012-08-02,78.5
2012-08-03,78.5
2012-08-06,78.5
2012-08-07,79.0
2012-08-08,79.5
2012-08-09,79.5
2012-08-10,79.5
2012-08-13,80.0
2012-08-14,80.5
2012-08-15,80.0
2012-08-16,79.5
2012-08-17,78.5
2012-08-20,79.0
2012-08-21,76.5
2012-08-22,76.5
2012-08-23,73.0
2012-08-24,73.0
